,0,1,2,3,4,5,6
0,(-0.48199462890625+0j),(-0.376800537109375+0j),(-0.55450439453125+0j),(-0.16925048828125+0j),(-0.069061279296875+0j),(-0.08050537109375+0j),(-0.009521484375+0j)
1,(0.370513916015625+0j),(0.115081787109375+0j),(-0.074798583984375+0j),(-0.027679443359375+0j),(-0.003997802734375+0j),(0.06146240234375+0j),(-0.080963134765625-0.0513916015625j)
2,(0.3681640625+0j),(-0.00213623046875+0j),(-0.12493896484375+0j),(-0.31341552734375+0j),(-0.091949462890625+0j),(0.011444091796875+0j),(0.071075439453125+0.044830322265625j)
3,(0.69866943359375+0j),(-0.033294677734375+0j),(0.116851806640625+0j),(0.156402587890625+0j),(0.126953125+0j),0.065460205078125j,(0.1370849609375+0.025848388671875j)
4,(-0.6285400390625+0j),(0.00537109375+0j),(-0.02703857421875+0j),(0.031097412109375+0j),(-0.10015869140625+0j),(-0.050079345703125+0.1107177734375j),(-0.025604248046875-0.009124755859375j)
5,(-0.53887939453125+0j),(0.02880859375+0j),(0.162841796875+0j),(0.0196533203125+0j),(-0.0167236328125+0.0167236328125j),(-0.018768310546875-0.002044677734375j),(0.11431884765625+0.06195068359375j)
6,(-0.7056884765625+0j),(0.132843017578125+0j),(0.097320556640625+0j),(0.129486083984375+0j),0.221435546875j,(-0.050079345703125-0.1107177734375j),(0.0078125+0.042816162109375j)
7,(-0.5496826171875+0j),(-0.08392333984375+0j),(-0.051727294921875+0j),(0.0975341796875+0j),(-0.02081298828125-0.02081298828125j),(0.018768310546875-0.002044677734375j),(-0.02716064453125-0.067535400390625j)
8,(0.468048095703125+0j),(0.288238525390625+0j),(0.21600341796875+0j),(-0.38525390625+0j),(-0.192626953125+0.029052734375j),(-0.05731201171875-0.013092041015625j),(-0.034423828125+0.0543212890625j)
9,(-0.73956298828125+0j),(-0.121368408203125+0j),(0.0194091796875+0j),(-0.043487548828125+0.01800537109375j),(-0.04913330078125-0.05712890625j),(0.006103515625-0.005157470703125j),(0.03045654296875-0.04791259765625j)
10,(0.0626220703125+0j),(-0.333831787109375+0j),(-0.501922607421875+0j),(0.133270263671875-0.133270263671875j),(0.0780029296875-0.055267333984375j),(-0.13531494140625+0.042144775390625j),(-0.00823974609375-0.033477783203125j)
11,(-0.572174072265625+0j),(-0.1092529296875+0j),(0.195953369140625+0j),(-0.01513671875+0.036529541015625j),(0.061370849609375+0.04681396484375j),(-0.051971435546875+0.05523681640625j),(-0.096832275390625-0.066253662109375j)
12,(-0.410675048828125+0j),(-0.261932373046875+0j),(0.0892333984375+0j),0.058135986328125j,(-0.192626953125-0.029052734375j),(-0.13531494140625-0.042144775390625j),(-0.041656494140625+0.00653076171875j)
13,(-0.1368408203125+0j),(-0.39178466796875+0j),(-0.12353515625+0j),(-0.0548095703125-0.132293701171875j),(0.05712890625+0.04913330078125j),(0.051971435546875+0.05523681640625j),(0.0167236328125+0.055877685546875j)
14,(0.675323486328125+0j),(0.040283203125+0j),(0.161651611328125+0j),(0.022735595703125+0.022735595703125j),(-0.0780029296875-0.055267333984375j),(-0.05731201171875+0.013092041015625j),(0.01898193359375-0.03448486328125j)
15,(0.216796875+0j),(0.131072998046875+0j),(0.246795654296875+0j),(0.137908935546875+0.05712890625j),(0.046844482421875+0.061370849609375j),(-0.006103515625-0.005126953125j),(-0.038848876953125+0.037139892578125j)
16,(-0.97113037109375+0j),(-0.73223876953125+0j),(0.177703857421875+0j),(0.088836669921875-0.036102294921875j),(0.112213134765625+0.038299560546875j),(0.07794189453125-0.004425048828125j),(0.005706787109375+0.03271484375j)
17,(-0.448333740234375+0j),(-0.26470947265625+0j),(0.18621826171875-0.03704833984375j),(0.106842041015625+0.050506591796875j),(0.090545654296875+0.090362548828125j),(0.064239501953125+0.094085693359375j),(-0.0081787109375+0.0484619140625j)
18,(-0.706573486328125+0j),(-0.247772216796875+0j),(0.113433837890625-0.0469970703125j),(0.0245361328125-0.10113525390625j),(0.043670654296875-0.047149658203125j),(0.034271240234375+0.042724609375j),(0.0152587890625+0.008209228515625j)
19,(0.742584228515625+0j),(0.26702880859375+0j),(-0.124847412109375+0.08343505859375j),(0.022369384765625+0.168609619140625j),(0.0379638671875+0.09783935546875j),(-0.00372314453125-0.026275634765625j),(0.0322265625+0.04608154296875j)
