,0,1,2,3,4,5
0,(-0.04986572265625+0j),(-0.0496826171875+0j),(-0.049560546875+0j),(-0.05029296875+0j),(-0.0498046875+0j),(-0.048828125+0j)
1,(0.05059814453125-0.0130615234375j),(0.050537109375-0.012939453125j),(0.051025390625-0.012451171875j),(0.05078125-0.01318359375j),(0.05078125-0.0126953125j),(0.05078125-0.013671875j)
2,(-0.073944091796875+0.01593017578125j),(-0.0736083984375+0.0162353515625j),(-0.07373046875+0.015869140625j),(-0.07373046875+0.01611328125j),(-0.07421875+0.0166015625j),(-0.07421875+0.015625j)
3,(-0.01654052734375-0.113800048828125j),(-0.0162353515625-0.11376953125j),(-0.0166015625-0.114013671875j),(-0.0166015625-0.11376953125j),(-0.0166015625-0.11328125j),(-0.015625-0.11328125j)
4,(-0.05035400390625-0.024200439453125j),(-0.050140380859375-0.0242919921875j),(-0.05029296875-0.024169921875j),(-0.05029296875-0.0244140625j),(-0.05078125-0.0244140625j),(-0.05078125-0.0234375j)
5,(-0.00482177734375-0.003021240234375j),(-0.004791259765625-0.00299072265625j),(-0.004638671875-0.003173828125j),(-0.00439453125-0.0029296875j),(-0.0048828125-0.0029296875j),(-0.00390625-0.00390625j)
6,(-0.0531005859375+0.054962158203125j),(-0.053253173828125+0.05499267578125j),(-0.053466796875+0.054443359375j),(-0.05322265625+0.0546875j),(-0.052734375+0.0556640625j),(-0.052734375+0.0546875j)
7,(-0.012725830078125-0.024871826171875j),(-0.012359619140625-0.02508544921875j),(-0.01220703125-0.02490234375j),(-0.01220703125-0.02490234375j),(-0.0126953125-0.025390625j),(-0.01171875-0.025390625j)
8,(0.062408447265625-0.0394287109375j),(0.062591552734375-0.03924560546875j),(0.062591552734375-0.03936767578125j),(0.0625-0.03955078125j),(0.0625-0.0390625j),(0.0625-0.0390625j)
9,(0.069976806640625-0.004913330078125j),(0.0701904296875-0.005096435546875j),(0.070281982421875-0.0048828125j),(0.0703125-0.00439453125j),(0.0703125-0.0048828125j),(0.0703125-0.005859375j)
10,(-0.06976318359375+0.09478759765625j),(-0.06982421875+0.09466552734375j),(-0.069580078125+0.09466552734375j),(-0.06982421875+0.0947265625j),(-0.0703125+0.0947265625j),(-0.0703125+0.095703125j)
11,(-0.08160400390625+0.063751220703125j),(-0.081634521484375+0.064117431640625j),(-0.081634521484375+0.06341552734375j),(-0.08203125+0.06396484375j),(-0.08203125+0.064453125j),(-0.08203125+0.064453125j)
