,0,1,2,3,4,5
0,(0.033905029296875+0j),(0.03387451171875+0j),(0.033935546875+0j),(0.033935546875+0j),(0.033935546875+0j),(0.033935546875+0j)
1,(0.02557373046875+0.036590576171875j),(0.02557373046875+0.03656005859375j),(0.02557373046875+0.036590576171875j),(0.0255126953125+0.03656005859375j),(0.0255126953125+0.0364990234375j),(0.025634765625+0.03662109375j)
2,(0.021484375+0.07415771484375j),(0.021484375+0.07415771484375j),(0.021453857421875+0.07415771484375j),(0.021484375+0.0740966796875j),(0.021484375+0.0740966796875j),(0.021484375+0.07421875j)
3,(-0.106719970703125+0.01763916015625j),(-0.106719970703125+0.01763916015625j),(-0.106689453125+0.01763916015625j),(-0.10675048828125+0.01763916015625j),(-0.106689453125+0.017578125j),(-0.106689453125+0.017578125j)
4,(0.049407958984375-0.062530517578125j),(0.049407958984375-0.062530517578125j),(0.049407958984375-0.0625j),(0.04949951171875-0.06256103515625j),(0.0494384765625-0.0625j),(0.04931640625-0.0625j)
5,(0.0267333984375+0.015838623046875j),(0.026702880859375+0.015869140625j),(0.026702880859375+0.01580810546875j),(0.0267333984375+0.015869140625j),(0.0267333984375+0.0157470703125j),(0.02685546875+0.015869140625j)
6,(0.00909423828125-0.001983642578125j),(0.009124755859375-0.001983642578125j),(0.00909423828125-0.001922607421875j),(0.00909423828125-0.001953125j),(0.0091552734375-0.001953125j),(0.009033203125-0.001953125j)
7,(-0.019866943359375-0.02581787109375j),(-0.019866943359375-0.02587890625j),(-0.019866943359375-0.02587890625j),(-0.01983642578125-0.02587890625j),(-0.0198974609375-0.02587890625j),(-0.019775390625-0.02587890625j)
8,(0.01824951171875+0.100677490234375j),(0.018280029296875+0.100677490234375j),(0.01824951171875+0.100677490234375j),(0.018310546875+0.10064697265625j),(0.0181884765625+0.1007080078125j),(0.018310546875+0.1005859375j)
9,(-0.0211181640625+0.02813720703125j),(-0.0211181640625+0.02813720703125j),(-0.0211181640625+0.028167724609375j),(-0.02105712890625+0.02813720703125j),(-0.02099609375+0.0281982421875j),(-0.02099609375+0.028076171875j)
10,(-0.0240478515625-0.009307861328125j),(-0.024017333984375-0.009307861328125j),(-0.024078369140625-0.009307861328125j),(-0.0240478515625-0.00933837890625j),(-0.0240478515625-0.00927734375j),(-0.02392578125-0.00927734375j)
11,(-0.03179931640625-0.035858154296875j),(-0.031829833984375-0.035888671875j),(-0.03179931640625-0.035858154296875j),(-0.03179931640625-0.03582763671875j),(-0.03173828125-0.0357666015625j),(-0.03173828125-0.035888671875j)
12,(-0.000213623046875-0.0521240234375j),(-0.000213623046875-0.052093505859375j),(-0.00018310546875-0.0521240234375j),(-0.0001220703125-0.0521240234375j),(-0.000244140625-0.0521240234375j),(-0.000244140625-0.052001953125j)
13,(-0.015472412109375-0.05340576171875j),(-0.015472412109375-0.053375244140625j),(-0.015472412109375-0.053375244140625j),(-0.01544189453125-0.05340576171875j),(-0.015380859375-0.053466796875j),(-0.015380859375-0.053466796875j)
14,(-0.081512451171875+0.01470947265625j),(-0.08148193359375+0.014678955078125j),(-0.08154296875+0.014678955078125j),(-0.08154296875+0.01470947265625j),(-0.08154296875+0.0146484375j),(-0.08154296875+0.0146484375j)
15,(-0.023956298828125+0.042266845703125j),(-0.02398681640625+0.042266845703125j),(-0.02398681640625+0.042236328125j),(-0.02398681640625+0.042236328125j),(-0.0240478515625+0.042236328125j),(-0.02392578125+0.042236328125j)
16,(0.017059326171875-0.0101318359375j),(0.017059326171875-0.010101318359375j),(0.01702880859375-0.0101318359375j),(0.01708984375-0.0101318359375j),(0.01708984375-0.0101318359375j),(0.01708984375-0.010009765625j)
17,(-0.048736572265625-0.001708984375j),(-0.04876708984375-0.001708984375j),(-0.04876708984375-0.001739501953125j),(-0.04876708984375-0.001708984375j),(-0.0487060546875-0.001708984375j),(-0.048828125-0.001708984375j)
18,(0.006317138671875-0.009979248046875j),(0.006317138671875-0.009979248046875j),(0.00628662109375-0.009979248046875j),(0.00628662109375-0.00994873046875j),(0.00634765625-0.010009765625j),(0.00634765625-0.010009765625j)
19,(-0.068115234375+0.020751953125j),(-0.068115234375+0.020782470703125j),(-0.068115234375+0.02069091796875j),(-0.068115234375+0.020751953125j),(-0.0679931640625+0.020751953125j),(-0.068115234375+0.020751953125j)
20,(-0.044189453125-0.07586669921875j),(-0.044189453125-0.075897216796875j),(-0.044219970703125-0.07586669921875j),(-0.04425048828125-0.07586669921875j),(-0.044189453125-0.0758056640625j),(-0.044189453125-0.075927734375j)
21,(0.05322265625-0.075592041015625j),(0.05322265625-0.075531005859375j),(0.05322265625-0.075592041015625j),(0.05322265625-0.0755615234375j),(0.05322265625-0.075439453125j),(0.05322265625-0.075439453125j)
