,0,1,2,3,4,5
0,(0.00787353515625+0j),(0.0078125+0j),(0.007568359375+0j),(0.0078125+0j),(0.0078125+0j),(0.0078125+0j)
1,(-0.029541015625+0.018157958984375j),(-0.029541015625+0.01824951171875j),(-0.0294189453125+0.01806640625j),(-0.029541015625+0.01806640625j),(-0.029296875+0.01806640625j),(-0.029296875+0.0185546875j)
2,(0.003997802734375+0.004364013671875j),(0.0040283203125+0.0042724609375j),(0.004150390625+0.0042724609375j),(0.00390625+0.004150390625j),(0.00439453125+0.00439453125j),(0.00390625+0.00390625j)
3,(0.045379638671875+0.013458251953125j),(0.04541015625+0.013427734375j),(0.0455322265625+0.0135498046875j),(0.04541015625+0.013427734375j),(0.04541015625+0.013671875j),(0.0458984375+0.013671875j)
4,(0.003265380859375+0.03790283203125j),(0.00323486328125+0.0379638671875j),(0.003173828125+0.037841796875j),(0.00341796875+0.037841796875j),(0.0029296875+0.0380859375j),(0.0029296875+0.0380859375j)
5,(0.01666259765625+0.090240478515625j),(0.01666259765625+0.090240478515625j),(0.0166015625+0.0902099609375j),(0.0166015625+0.09033203125j),(0.0166015625+0.09033203125j),(0.0166015625+0.08984375j)
6,(-0.022247314453125-0.113616943359375j),(-0.02227783203125-0.113616943359375j),(-0.0223388671875-0.11376953125j),(-0.02197265625-0.11376953125j),(-0.02197265625-0.11376953125j),(-0.0224609375-0.11328125j)
7,(0.032958984375-0.023712158203125j),(0.03289794921875-0.023681640625j),(0.032958984375-0.023681640625j),(0.032958984375-0.023681640625j),(0.033203125-0.0234375j),(0.033203125-0.0234375j)
8,(-0.0367431640625+0.1524658203125j),(-0.036773681640625+0.152496337890625j),(-0.036865234375+0.152374267578125j),(-0.036865234375+0.15234375j),(-0.03662109375+0.15234375j),(-0.037109375+0.15234375j)
9,(-0.02215576171875+0.06561279296875j),(-0.02203369140625+0.065673828125j),(-0.0218505859375+0.06585693359375j),(-0.02197265625+0.06591796875j),(-0.0224609375+0.06591796875j),(-0.0224609375+0.0654296875j)
